Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
789,4,4,3.9318256327243257,8.699681400989514,1,1,3,3,0,0,17,2,2,0,2,4,6,1954,2000,1,1,8,8,2,0.0,3,4,1,4,4,3,6,0.0,6,0.0,6.804614520062624,6.804614520062624,1,0,1,4,6.804614520062624,0.0,0.0,6.804614520062624,0,0.0,1,0,2,0.6931471805599453,3,4,6,0,3,5,1954.0,3,1,281,1,5,2,0.0,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,10,2,8,4,11.588960151246226
790,9,3,4.394449154672439,9.40968291310444,1,1,0,2,4,0,4,2,2,0,5,6,7,1966,2007,1,1,6,6,1,5.062595033026967,3,4,1,4,0,1,3,6.343880434126331,6,0.0,5.579729825986222,6.725033642166843,1,2,1,4,6.884486652042782,7.013915474810528,0.0,7.643961949002529,0,0.0,2,1,5,0.6931471805599453,2,9,6,0,3,1,1966.0,0,2,444,5,5,2,4.897839799950911,5.1298987149230735,0.0,0.0,0.0,0.0,3,4,1,0.0,9,1,8,4,12.141534124392603
791,0,3,3.784189633918261,8.065579427282092,1,1,3,3,4,0,0,2,2,4,2,7,4,2005,2006,1,1,12,13,1,2.4849066497880004,2,4,2,2,4,3,2,2.833213344056216,6,0.0,7.029972911706386,7.044032897274685,1,0,1,4,7.044032897274685,0.0,0.0,7.044032897274685,0,0.0,2,0,2,0.6931471805599453,2,5,6,1,2,1,2005.0,0,2,397,5,5,2,4.61512051684126,2.833213344056216,0.0,0.0,0.0,0.0,3,4,1,0.0,11,3,8,4,11.984178313616395
792,12,3,4.304065093204169,9.335562336729565,1,1,0,3,0,0,11,2,2,0,7,6,4,1976,1976,1,1,6,6,2,0.0,3,4,2,2,4,0,0,6.29156913955832,6,0.0,6.19644412779452,6.937314081223682,1,4,1,4,6.968850378341948,0.0,0.0,6.968850378341948,1,0.0,1,0,3,0.6931471805599453,3,5,6,2,5,1,1976.0,2,2,539,5,5,2,4.795790545596741,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,7,1,8,4,11.896826395162552
793,9,3,4.532599493153256,9.202409001649903,1,1,0,3,1,0,15,2,2,0,5,7,4,1996,1997,1,1,8,8,2,0.0,2,4,2,2,4,0,2,6.760414691083428,6,0.0,5.545177444479562,7.0192966537150445,1,0,1,4,7.028201432058005,6.787844982309579,0.0,7.607878073278507,1,0.0,2,1,3,0.6931471805599453,3,8,6,1,5,1,1997.0,3,2,455,5,5,2,5.198497031265826,4.875197323201151,0.0,0.0,0.0,0.0,3,4,1,0.0,8,1,8,4,12.50539915757667
794,4,3,4.343805421853684,9.122492281402987,1,1,3,3,4,0,21,2,2,0,2,8,4,2007,2007,1,1,5,5,3,4.948759890378168,2,4,2,2,4,0,6,0.0,6,0.0,7.311218384419629,7.311218384419629,1,0,1,4,7.311218384419629,0.0,0.0,7.311218384419629,0,0.0,2,0,3,0.6931471805599453,2,7,6,0,3,1,2007.0,0,2,474,5,5,2,5.1298987149230735,4.875197323201151,0.0,0.0,0.0,0.0,3,4,1,0.0,8,1,6,5,12.323855681186558
795,9,3,4.189654742026425,9.290352309945568,1,1,0,3,0,0,8,2,2,0,5,7,4,1994,1996,1,1,8,8,2,0.0,2,4,2,2,4,3,6,0.0,6,0.0,6.569481420414296,6.569481420414296,1,0,1,4,6.99117688712121,6.697034247666484,0.0,7.547501682814967,0,0.0,2,1,3,0.6931471805599453,2,7,6,1,5,1,1994.0,0,2,409,5,5,2,4.969813299576001,3.8501476017100584,0.0,0.0,0.0,0.0,3,4,3,6.2166061010848646,1,2,8,4,12.178187442040638
796,9,3,4.2626798770413155,9.036106025364846,1,1,3,3,4,0,20,2,2,0,5,6,5,1980,1981,1,1,6,6,1,4.875197323201151,3,4,1,2,4,3,6,0.0,6,0.0,6.478509642208569,6.478509642208569,1,4,1,4,6.790097235513905,6.517671272912275,0.0,7.355641102974253,0,0.0,2,1,3,0.6931471805599453,3,7,6,1,5,1,1980.0,3,2,476,5,5,2,0.0,3.9318256327243257,0.0,0.0,5.3230099791384085,0.0,3,2,1,0.0,6,4,8,4,12.049418835484797
797,4,3,4.276666119016055,9.011645501064283,1,1,3,3,4,0,19,2,2,0,2,6,4,1977,1977,1,1,9,10,1,5.003946305945459,3,4,1,4,4,3,6,0.0,6,0.0,6.493753839851687,6.493753839851687,1,0,1,4,7.1592919047975645,0.0,0.0,7.1592919047975645,0,0.0,1,1,3,0.6931471805599453,3,7,6,1,5,1,1977.0,2,2,528,5,5,2,4.9344739331306915,0.0,0.0,0.0,0.0,0.0,3,2,1,0.0,6,1,8,4,11.874090314181814
798,4,3,4.060443010546419,8.946114375560743,1,1,3,3,4,0,12,2,2,0,2,5,4,1953,1953,1,1,12,13,2,0.0,3,4,1,4,4,3,1,6.3473892096560105,6,0.0,5.318119993844216,6.651571873589727,1,2,1,4,6.651571873589727,0.0,0.0,6.651571873589727,0,0.0,1,0,2,0.6931471805599453,3,4,6,0,3,1,1953.0,3,1,240,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,6,2,8,0,11.608235644774552
799,9,3,4.653960350157523,9.511851382364405,1,1,3,3,4,0,16,2,2,0,5,9,4,2008,2009,3,1,12,13,3,6.7580945044277305,0,4,2,0,4,3,6,0.0,6,0.0,7.563719668414366,7.563719668414366,1,0,1,4,7.584264818389059,7.069023426578259,0.0,8.052296499538647,0,0.0,3,1,4,0.6931471805599453,0,11,6,2,2,3,2009.0,0,3,820,5,5,2,4.976733742420574,4.3694478524670215,0.0,0.0,0.0,0.0,3,4,1,0.0,9,3,6,5,13.091904169919621
800,8,3,4.110873864173311,8.881975184248867,1,1,3,3,0,0,18,1,2,0,0,5,6,1937,1950,1,1,13,14,1,5.53338948872752,3,4,0,2,4,3,0,6.345636360828596,6,0.0,5.093750200806762,6.595780513961311,1,0,1,4,6.889591308354466,6.669498089857879,0.0,7.478169694159785,1,0.0,1,1,3,0.6931471805599453,2,7,6,2,5,5,1939.0,3,1,240,5,5,2,0.0,0.0,5.579729825986222,0.0,0.0,0.0,3,2,1,0.0,8,1,8,4,12.072541252905651
801,9,3,4.382026634673881,9.457122321855792,1,1,0,1,4,1,4,1,2,0,5,6,4,1997,1997,1,1,12,13,2,0.0,3,4,2,2,4,1,2,6.137727054086234,6,0.0,5.043425116919247,6.424869023905388,1,2,1,4,6.424869023905388,6.9782137426306985,0.0,7.4318919168078,1,0.0,2,1,4,0.6931471805599453,2,8,6,0,3,1,1997.0,2,2,603,5,5,2,6.0014148779611505,4.74493212836325,5.225746673713202,0.0,0.0,0.0,3,4,3,5.993961427306569,7,2,8,4,12.206072645530174
802,5,4,3.713572066704308,8.476579508530941,1,1,3,3,4,0,9,2,2,0,2,4,6,1916,1990,1,1,8,8,2,0.0,3,4,1,4,4,3,3,5.288267030694535,6,0.0,6.907755278982137,7.087573705557973,1,0,1,0,7.087573705557973,0.0,0.0,7.087573705557973,1,0.0,1,0,2,0.6931471805599453,3,5,6,0,3,5,1957.0,3,2,440,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,9,1,8,4,11.607326140391713
803,9,3,4.1588830833596715,9.011889433252344,1,1,3,3,4,0,5,2,2,0,5,7,4,2005,2005,1,1,14,15,2,0.0,2,4,2,2,4,0,2,6.47543271670409,6,0.0,4.394449154672439,6.591673732008658,1,0,1,4,6.591673732008658,6.591673732008658,0.0,7.284134806195205,1,0.0,2,1,3,0.6931471805599453,2,7,6,1,2,1,2005.0,0,2,410,5,5,2,3.6109179126442243,2.9444389791664403,0.0,0.0,0.0,0.0,3,4,1,0.0,1,2,8,4,12.14950229404178
804,9,3,4.68213122712422,9.539068413863964,1,1,3,3,4,0,16,2,2,0,5,9,4,2008,2009,3,1,12,13,3,6.052089168924417,0,4,2,0,4,1,6,0.0,6,0.0,7.45876269238096,7.45876269238096,1,0,1,4,7.45876269238096,6.9930151229329605,0.0,7.945555428253489,0,0.0,3,1,4,0.6931471805599453,0,12,6,1,2,3,2009.0,2,3,1020,5,5,2,3.970291913552122,5.14166355650266,0.0,0.0,5.262690188904886,0.0,3,4,1,0.0,0,3,6,5,13.275827535915461
805,4,3,4.330733340286331,9.105090961257085,1,1,3,3,4,0,12,2,2,0,2,5,4,1954,1954,1,1,13,14,2,0.0,3,4,1,4,4,3,3,6.70073110954781,6,0.0,4.8283137373023015,6.842683282238422,1,4,1,4,7.029087564149662,0.0,0.0,7.029087564149662,0,0.0,1,0,2,0.6931471805599453,3,5,2,0,3,1,1954.0,3,1,286,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,3,1,1,0.0,8,0,8,3,11.678439903447801
806,4,3,4.5217885770490405,9.41531995266272,1,1,0,3,2,0,21,2,2,0,2,7,4,2008,2008,1,1,12,13,3,5.54907608489522,2,4,2,2,4,3,6,0.0,6,0.0,7.257002707092073,7.257002707092073,1,0,1,4,7.264730177929867,0.0,0.0,7.264730177929867,0,0.0,2,0,3,0.6931471805599453,0,6,6,0,3,1,2008.0,2,2,554,5,5,2,0.0,4.110873864173311,0.0,0.0,0.0,0.0,3,4,1,0.0,9,2,6,5,12.33569641332368
807,12,3,4.330733340286331,9.18512512283512,1,1,3,3,4,0,12,2,2,0,7,5,4,1967,1967,1,1,12,13,2,0.0,3,4,2,4,4,0,0,5.993961427306569,5,6.175867270105761,4.61512051684126,6.8885724595653635,1,2,1,4,6.8885724595653635,0.0,0.0,6.8885724595653635,0,0.0,2,0,3,0.6931471805599453,3,6,6,0,3,1,1967.0,0,1,384,5,5,2,4.23410650459726,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,1,0,8,4,11.816726919301892
808,10,3,4.976733742420574,9.970445020661009,1,1,3,3,4,0,3,2,2,0,5,5,5,1923,2004,1,1,13,14,2,0.0,3,4,1,4,4,1,2,7.177782416195197,6,0.0,2.772588722239781,7.1891677384203225,1,0,1,4,6.9782137426306985,6.22455842927536,0.0,7.3632795869630385,2,0.0,1,1,3,0.6931471805599453,2,6,6,1,5,1,1923.0,2,2,528,5,5,2,0.0,5.746203190540153,0.0,0.0,0.0,0.0,3,4,1,0.0,7,3,8,4,12.31716669303576
809,12,3,4.454347296253507,9.503084610020228,1,1,3,3,4,0,12,2,2,0,7,5,4,1966,1966,1,1,12,13,1,6.954638864880987,3,4,1,4,4,0,0,6.248042874508429,1,4.859812404361672,5.942799375126701,6.932447891572509,1,4,1,4,6.99117688712121,0.0,0.0,6.99117688712121,1,0.0,1,0,3,0.6931471805599453,3,6,6,1,2,1,1966.0,2,2,484,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,3,1,1,0.0,8,0,8,4,11.982616545377663
810,11,4,4.51085950651685,8.999742789830492,1,1,3,3,0,0,17,2,2,0,4,5,4,1898,1965,3,1,0,0,2,0.0,3,4,2,4,4,3,6,0.0,6,0.0,6.745236349484362,6.745236349484362,1,4,0,0,6.98100574072173,6.96979066990159,0.0,7.668093709082406,0,0.0,2,0,2,1.3862943611198906,3,11,6,0,3,5,1910.0,3,2,360,1,4,0,3.713572066704308,5.056245805348308,0.0,0.0,0.0,0.0,3,2,1,0.0,2,3,8,4,11.571194373094205
811,4,3,4.3694478524670215,9.224341891611996,1,1,3,3,4,0,14,2,2,0,2,6,5,1974,1999,3,1,6,6,1,4.605170185988092,3,4,1,4,4,3,0,6.498282149476434,3,5.934894195619588,0.0,6.947937068614969,1,1,1,4,7.177782416195197,0.0,0.0,7.177782416195197,1,0.0,1,1,3,0.6931471805599453,2,5,6,1,1,1,1974.0,2,2,484,5,5,2,5.583496308781699,0.0,0.0,0.0,0.0,6.47543271670409,1,0,1,0.0,0,0,8,4,12.106252310247962
812,0,4,4.2626798770413155,8.398184404834035,1,1,3,3,4,0,5,2,2,4,2,6,4,2004,2004,1,1,12,13,1,5.135798437050262,2,4,2,2,4,1,2,6.4967749901858625,6,0.0,5.231108616854587,6.744059186311348,1,0,1,4,6.744059186311348,0.0,0.0,6.744059186311348,1,0.0,1,0,1,0.6931471805599453,2,4,6,1,2,1,2004.0,0,2,420,5,5,2,4.948759890378168,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,8,2,3,4,11.881034786534624
813,4,0,4.204692619390966,9.072571442231286,0,1,3,0,4,1,9,2,2,0,2,5,4,1952,1952,3,1,13,14,2,0.0,1,4,1,4,4,0,6,0.0,6,0.0,6.293419278846481,6.293419278846481,1,4,0,0,6.951772164398911,0.0,0.0,6.951772164398911,0,0.0,1,0,2,0.6931471805599453,1,4,6,0,3,2,1952.0,3,2,504,5,5,0,0.0,0.0,0.0,0.0,0.0,0.0,3,4,3,4.007333185232471,8,4,8,2,10.932981961904135
814,4,3,4.330733340286331,9.18512512283512,1,1,3,3,4,0,12,2,2,0,2,6,5,1958,1958,1,1,8,8,1,5.497168225293202,3,4,1,4,4,3,5,6.411818267709897,6,0.0,6.727431724850855,7.274479558773871,1,2,1,4,7.274479558773871,0.0,0.0,7.274479558773871,0,0.0,1,1,4,0.6931471805599453,3,7,6,0,3,1,1958.0,2,1,301,5,5,2,0.0,0.0,5.62040086571715,0.0,0.0,0.0,3,4,3,6.2166061010848646,6,1,0,4,11.969717200243734
815,8,3,3.828641396489095,9.017847259860732,1,0,3,3,4,0,7,2,2,0,0,5,6,1918,1950,1,1,11,12,2,0.0,3,4,0,4,4,3,6,0.0,6,0.0,6.532334292222349,6.532334292222349,2,2,1,4,6.532334292222349,6.336825731146441,0.0,7.1316985104669115,0,0.6931471805599453,1,1,3,0.6931471805599453,1,7,6,0,3,5,1955.0,3,1,280,5,5,1,5.337538079701318,0.0,4.574710978503383,0.0,0.0,0.0,3,4,1,0.0,9,0,8,4,11.661345470088502
816,4,3,3.8918202981106265,9.4040963063958,1,1,1,3,1,0,5,2,2,0,2,7,4,1998,1998,1,1,12,13,1,6.093569770045136,3,4,2,2,4,3,6,0.0,6,0.0,7.408530566894626,7.408530566894626,1,0,1,4,7.415776975415394,0.0,0.0,7.415776975415394,0,0.0,2,0,3,0.6931471805599453,2,6,6,0,3,1,1998.0,2,2,598,5,5,2,0.0,3.5553480614894135,0.0,0.0,0.0,0.0,3,4,1,0.0,7,4,8,4,12.323411137947407
817,4,3,4.304065093204169,9.343646739284408,1,1,0,3,0,0,12,2,2,0,2,5,5,1954,1954,1,1,3,3,2,0.0,3,4,1,4,4,3,1,6.18826412308259,6,0.0,6.259581464064923,6.9167150203536085,1,2,1,4,6.9167150203536085,0.0,0.0,6.9167150203536085,0,0.0,1,0,2,0.6931471805599453,3,4,6,1,2,1,1954.0,2,1,275,5,5,2,0.0,0.0,4.795790545596741,0.0,0.0,0.0,3,4,1,0.0,9,0,8,4,11.827736204810263
818,4,3,4.304065093204169,9.492959650085501,1,1,0,3,1,0,11,2,2,0,2,8,4,2002,2002,3,1,5,5,1,5.003946305945459,2,4,2,2,4,3,2,7.105786129481271,6,0.0,5.860786223465865,7.358193752733032,1,0,1,4,7.432483807917119,0.0,0.0,7.432483807917119,1,0.0,2,0,3,0.6931471805599453,2,7,6,2,2,1,2002.0,2,3,857,5,5,2,5.017279836814924,4.0943445622221,0.0,0.0,0.0,0.0,3,4,1,0.0,9,2,8,4,12.509874099861838
819,12,3,4.394449154672439,9.084436955087027,1,1,3,3,4,0,4,2,2,0,7,6,6,1971,1971,1,1,6,6,1,4.394449154672439,3,4,1,4,4,0,2,6.22455842927536,6,0.0,6.2285110035911835,6.918695219020472,1,2,1,4,6.959398512133975,0.0,0.0,6.959398512133975,1,0.0,1,0,3,0.6931471805599453,3,6,6,0,3,1,1971.0,3,2,440,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,3,2,1,0.0,8,4,8,4,11.951180395901384
820,0,3,3.8066624897703196,8.759668671029939,1,1,0,3,4,0,16,2,2,4,2,7,4,2009,2010,1,1,12,13,3,4.859812404361672,2,4,2,2,4,2,2,6.598509028614515,6,0.0,6.439350371100098,7.214504414151143,1,0,1,4,7.214504414151143,0.0,0.0,7.214504414151143,1,0.0,2,0,2,0.6931471805599453,2,6,6,1,2,1,2010.0,2,2,484,5,5,2,5.262690188904886,3.58351893845611,0.0,0.0,0.0,0.0,3,4,1,0.0,8,4,6,5,12.319401330837177
821,9,3,4.290459441148391,8.885579291282982,1,1,0,3,1,0,5,2,2,0,5,7,4,2003,2003,1,1,12,13,2,0.0,2,4,2,2,4,3,6,0.0,6,0.0,6.683360945766275,6.683360945766275,1,0,1,4,6.683360945766275,6.736966958001855,0.0,7.403061091090091,0,0.0,2,1,3,0.6931471805599453,2,6,6,0,3,1,2003.0,2,2,595,5,5,2,0.0,3.828641396489095,0.0,0.0,0.0,0.0,3,4,1,0.0,8,2,8,4,12.117241431823558
822,4,4,4.110873864173311,8.699681400989514,1,2,3,0,4,1,17,2,2,1,2,4,3,1953,1953,1,1,8,8,2,0.0,1,4,1,1,4,3,6,0.0,6,0.0,6.842683282238422,6.842683282238422,1,4,0,4,6.842683282238422,0.0,0.0,6.842683282238422,0,0.0,1,0,2,0.6931471805599453,3,4,3,0,3,5,1974.0,3,2,576,5,5,2,0.0,3.4965075614664802,4.727387818712341,0.0,0.0,0.0,3,4,1,0.0,4,3,8,4,11.440354772135393
823,9,3,4.189654742026425,9.42504844446929,1,1,0,3,0,0,8,2,2,0,5,7,4,2003,2003,1,1,12,13,2,0.0,2,4,2,2,4,1,6,0.0,6,0.0,6.742880635791903,6.742880635791903,1,0,1,4,6.742880635791903,6.787844982309579,0.0,7.458186157340487,0,0.0,2,1,3,0.6931471805599453,2,7,6,1,2,3,2003.0,0,2,433,5,5,2,4.61512051684126,3.8918202981106265,0.0,0.0,0.0,0.0,3,4,1,0.0,1,1,8,3,12.323855681186558
824,8,3,4.110873864173311,9.200391041122515,1,1,3,3,4,0,18,2,2,0,0,6,6,1940,1950,1,1,12,13,2,0.0,3,4,0,4,4,3,6,0.0,6,0.0,6.658011045870748,6.658011045870748,1,4,1,4,6.851184927493743,6.302618975744905,0.0,7.306531398939505,0,0.0,2,0,3,0.6931471805599453,3,7,6,1,2,5,1940.0,3,1,240,5,5,2,5.817111159963204,0.0,0.0,0.0,0.0,0.0,3,1,1,0.0,9,3,8,4,11.845819880243557
825,4,1,4.406719247264253,9.325185763645223,1,1,3,3,4,0,21,2,2,0,2,8,4,2006,2006,1,1,12,13,2,0.0,2,4,2,2,1,3,6,0.0,6,0.0,7.306531398939505,7.306531398939505,1,0,1,4,7.306531398939505,0.0,0.0,7.306531398939505,0,0.0,2,0,3,0.6931471805599453,2,7,6,1,2,1,2006.0,2,2,776,5,5,2,0.0,4.948759890378168,0.0,0.0,0.0,0.0,3,4,1,0.0,8,0,6,5,12.3570755190667
826,4,3,4.74493212836325,9.602652693506046,1,1,3,3,4,0,16,4,4,0,2,10,4,2007,2008,3,1,5,5,1,6.705639094860003,0,4,2,0,4,0,2,7.400620577371135,6,0.0,6.093569770045136,7.639642287858013,1,0,1,4,7.642524134232902,0.0,0.0,7.642524134232902,1,0.0,2,0,2,0.6931471805599453,0,7,6,1,2,1,2007.0,0,3,1220,5,5,2,5.241747015059643,3.828641396489095,0.0,0.0,0.0,0.0,3,4,1,0.0,8,2,6,5,12.86099861326992
827,7,4,3.9318256327243257,8.721113147762688,1,1,3,3,4,0,3,2,2,0,1,5,5,1924,1950,1,1,8,8,2,0.0,3,4,0,4,4,3,0,6.665683717782408,6,0.0,0.0,6.665683717782408,1,2,1,4,6.665683717782408,0.0,0.0,6.665683717782408,1,0.0,1,0,2,0.6931471805599453,2,5,6,0,3,6,0.0,1,0,0,3,3,2,0.0,0.0,4.762173934797756,0.0,0.0,0.0,3,4,1,0.0,7,2,8,4,11.603679828238693
828,4,3,4.189654742026425,9.051344640485725,1,1,0,3,4,0,20,2,2,0,2,7,4,2001,2001,1,1,12,13,2,0.0,2,4,2,2,4,3,2,3.044522437723423,6,0.0,7.268920128193722,7.282761179605593,1,0,1,4,7.268920128193722,0.0,0.0,7.268920128193722,0,0.0,2,0,3,0.6931471805599453,2,6,6,1,5,1,2001.0,2,2,527,5,5,2,5.673323267171493,3.6888794541139363,0.0,0.0,0.0,0.0,3,4,1,0.0,6,3,8,4,12.14950229404178
829,9,3,4.394449154672439,10.264617557935098,1,1,1,2,1,2,4,2,2,0,5,5,4,1967,1967,0,5,9,10,2,0.0,3,4,2,4,1,1,3,5.521460917862246,0,6.639875833826536,0.0,6.921658184151129,1,4,1,4,7.057036981697891,6.874198495453294,0.0,7.6624678152002375,0,0.6931471805599453,2,1,3,0.6931471805599453,3,7,3,0,3,1,1967.0,0,2,538,5,5,2,6.18826412308259,0.0,0.0,0.0,5.420534999272286,0.0,3,4,1,0.0,8,3,8,0,12.128111104060462
830,1,1,3.2188758248682006,7.841885928984623,1,2,3,3,4,0,21,2,2,3,5,7,4,2005,2005,1,1,8,8,2,0.0,2,4,2,2,4,3,6,0.0,6,0.0,6.398594934535208,6.398594934535208,1,0,1,4,6.255750041753367,6.436150368369428,4.394449154672439,7.1098794630722715,0,0.0,2,1,2,0.6931471805599453,2,4,6,0,3,5,2005.0,2,2,480,5,5,2,0.0,5.117993812416755,0.0,0.0,0.0,0.0,3,4,1,0.0,9,0,8,4,11.900905258737373
831,4,3,4.394449154672439,9.38437770918244,1,1,0,3,0,0,12,2,2,0,2,6,4,1957,1957,1,1,6,6,1,5.961005339623274,3,4,1,4,4,3,5,6.947937068614969,6,0.0,5.8664680569332965,7.239214973779806,1,4,1,0,7.239214973779806,0.0,0.0,7.239214973779806,1,0.0,1,1,3,0.6931471805599453,3,6,6,2,2,1,1957.0,2,2,458,5,5,2,0.0,0.0,0.0,0.0,5.262690188904886,0.0,3,4,1,0.0,8,2,8,4,12.01974306733868
832,1,1,3.4339872044851463,8.064950891749143,1,2,3,3,4,0,21,2,2,4,5,7,4,2005,2005,1,1,8,8,2,0.0,3,4,2,2,4,3,6,0.0,6,0.0,6.398594934535208,6.398594934535208,1,0,1,4,6.255750041753367,6.398594934535208,4.394449154672439,7.0909098220799835,0,0.0,2,1,2,0.6931471805599453,2,4,6,0,3,5,2005.0,2,2,480,5,5,2,0.0,5.117993812416755,0.0,0.0,0.0,0.0,3,4,1,0.0,8,0,8,4,11.925035115797062
833,9,3,3.8066624897703196,9.164191715950203,1,1,0,3,1,0,5,2,2,0,5,7,5,2003,2003,1,1,12,13,1,5.4116460518550396,2,4,2,2,4,3,2,6.182084906716632,6,0.0,6.129050210060545,6.848005274576363,1,0,1,4,6.848005274576363,6.790097235513905,0.0,7.512071245835466,1,0.0,2,1,3,0.6931471805599453,2,7,6,1,5,1,2003.0,2,2,613,5,5,2,5.262690188904886,3.6888794541139363,0.0,0.0,0.0,0.0,3,4,1,0.0,0,4,8,4,12.375815420117268
834,4,3,4.61512051684126,9.210840247017833,1,1,3,3,4,0,12,2,2,0,2,6,5,1964,1964,1,1,6,10,1,5.198497031265826,3,4,1,4,4,3,5,5.2832037287379885,1,5.846438775057724,6.883462586413092,7.324489979348532,1,4,1,4,7.324489979348532,0.0,0.0,7.324489979348532,0,0.0,1,1,3,0.6931471805599453,3,6,6,0,3,1,1964.0,2,2,472,5,5,2,0.0,0.0,0.0,0.0,5.030437921392435,0.0,3,4,1,0.0,4,3,8,4,12.025749091398891
835,4,3,4.330733340286331,8.971575439759016,1,1,3,3,4,0,12,2,2,0,2,5,5,1961,1961,1,1,12,13,1,4.919980925828125,3,4,1,4,4,3,5,6.35088571671474,6,0.0,6.35088571671474,7.0431599159883405,1,2,1,4,7.0431599159883405,0.0,0.0,7.0431599159883405,1,0.0,1,0,3,0.6931471805599453,3,6,6,0,3,1,1961.0,3,2,456,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,3,1,1,0.0,11,2,8,4,11.8490404949436
836,4,3,4.110873864173311,9.169622538697624,1,1,3,3,4,0,19,2,2,0,2,4,6,1950,1995,1,1,12,6,2,0.0,3,4,1,2,4,3,1,6.093569770045136,6,0.0,6.439350371100098,6.97354301952014,1,4,1,4,6.97354301952014,0.0,0.0,6.97354301952014,0,0.0,2,0,2,0.6931471805599453,2,4,3,0,3,1,1996.0,3,2,436,5,5,2,5.673323267171493,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,4,4,8,4,11.759785542901755
837,5,4,4.51085950651685,8.999742789830492,1,2,3,3,4,0,17,2,2,0,2,5,5,1948,1973,1,1,12,13,2,0.0,3,4,0,4,4,3,5,5.82600010738045,6,0.0,7.108244139731541,7.352441100243583,1,2,1,4,7.352441100243583,0.0,0.0,7.352441100243583,1,0.0,1,0,2,0.6931471805599453,3,5,3,0,3,5,1948.0,3,2,812,5,5,2,0.0,4.762173934797756,5.442417710521793,0.0,0.0,0.0,3,1,1,0.0,8,1,0,4,11.941455846009388
838,1,4,3.091042453358316,7.427144133408616,1,1,3,3,4,0,2,2,2,3,5,6,4,1973,1973,1,1,6,6,1,5.0689042022202315,3,4,1,4,4,3,1,5.802118375377063,6,0.0,5.0369526024136295,6.182084906716632,1,4,1,4,6.182084906716632,6.22455842927536,0.0,6.895682697747868,1,0.0,1,1,2,0.6931471805599453,3,5,6,0,3,5,1973.0,3,1,264,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,2,2,8,4,11.512925464970229
839,4,3,4.330733340286331,9.161780181360806,1,1,3,3,4,0,5,2,2,0,2,5,5,1995,2006,1,1,12,13,2,0.0,3,4,2,2,4,3,6,0.0,6,0.0,7.003065458786462,7.003065458786462,1,0,1,4,7.003065458786462,0.0,0.0,7.003065458786462,0,0.0,1,1,3,0.6931471805599453,2,6,6,0,3,1,1999.0,3,1,352,5,5,2,5.631211781821365,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,8,2,8,4,11.877568578558138
840,8,3,4.2626798770413155,9.373139262281274,1,1,3,3,4,0,7,2,2,0,0,5,5,1946,1995,1,1,8,8,2,0.0,3,4,1,4,4,3,1,5.8664680569332965,6,0.0,6.0330862217988015,6.645090969505644,1,0,1,4,6.645090969505644,6.07073772800249,0.0,7.0909098220799835,0,0.0,1,0,3,0.6931471805599453,3,6,6,0,3,5,1946.0,3,1,240,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,7,2,8,4,11.779128505744886
841,10,2,4.110873864173311,9.405578154036684,1,1,0,3,4,0,18,2,2,0,5,6,7,1925,1950,1,1,13,14,2,0.0,3,4,0,4,4,3,1,5.056245805348308,6,0.0,6.248042874508429,6.511745329644728,1,4,0,4,6.698268054115413,6.511745329644728,0.0,7.301822342137932,0,0.0,2,0,4,0.6931471805599453,1,7,6,0,3,5,1934.0,3,1,400,5,5,1,0.0,0.0,5.541263545158426,0.0,0.0,0.0,3,4,1,0.0,5,2,8,4,11.84939770159144
